gene	C0	C12	C24	C36	C48	C60	C72	C84	C96	C120	C168	C216	CC12	CC24	CC36	CC48	CC60	CC72	CC84	CC96	CC120	CC168	CC216	CD0	CD12	CD24	CD36	CD48	CD60	CD72	CD84	CD96	CD120	CD168	CD216	D0	D12	D24	D36	D48	D60	D72	D84	D96	D120	D168	D216	DD12	DD24	DD36	DD48	DD60	DD72	DD84	DD96	DD120	DD168	DD216
SlMYB23	39.163333333333334	38.89666666666667	42.21666666666667	54.669999999999995	50.166666666666664	54.160000000000004	46.580000000000005	39.78	45.586666666666666	48.19	37.199999999999996	39.13666666666666	37.916666666666664	34.89333333333334	47.51	39.376666666666665	47.41	44.73	42.129999999999995	36.02	31.48	28.876666666666665	40.666666666666664	44.43666666666667	39.14666666666667	36.086666666666666	44.29666666666666	39.23666666666667	47.09	37.906666666666666	39.51	34.656666666666666	36.653333333333336	32.98333333333333	40.24333333333333	45.333333333333336	51.67333333333334	55.23	53.94	51.13666666666666	56.70666666666667	49.5	56.38666666666666	42.550000000000004	40.65333333333333	37.92666666666667	44.949999999999996	36.660000000000004	37.13666666666666	45.13666666666666	38.77333333333333	45.53666666666667	40.06	40.63	34.70666666666667	32.776666666666664	32.86666666666667	40.01333333333333
SlMYB24	16.89	4.1033333333333335	15.213333333333333	42.20333333333333	51.333333333333336	54.24333333333333	83.51	53.633333333333326	36.71666666666667	25.673333333333332	9.396666666666667	1.22	9.756666666666666	25.166666666666668	15.956666666666665	26.71666666666667	26.176666666666666	49.35	18.986666666666668	38.093333333333334	31.793333333333333	11.133333333333333	8.36	24.083333333333332	26.423333333333332	30.439999999999998	25.070000000000004	32.08	22.429999999999996	45.79	43.04666666666666	33.49666666666666	67.98666666666666	27.63	14.473333333333334	25.403333333333336	49.623333333333335	60.06666666666666	71.61333333333333	72.21333333333334	103.74666666666667	84.76333333333334	54.79	64.37666666666667	43.51666666666667	11.659999999999998	3.5500000000000003	10.243333333333334	17.606666666666666	30.24	43.70333333333334	36.13333333333333	45.50333333333333	45.333333333333336	39.300000000000004	57.66333333333333	19.626666666666665	14.423333333333332
SlMYB25	15.766666666666666	3.3533333333333335	22.540000000000003	20.91333333333333	30.826666666666664	28.78333333333333	60.89000000000001	25.816666666666666	30.003333333333334	17.97666666666667	9.766666666666666	1.5966666666666667	4.973333333333334	15.593333333333334	8.030000000000001	17.786666666666665	12.76	27.703333333333333	12.686666666666667	17.473333333333333	16.853333333333335	8.833333333333334	5.326666666666667	21.546666666666667	8.376666666666667	16.933333333333334	9.299999999999999	19.0	10.583333333333334	29.709999999999997	14.863333333333335	16.276666666666667	34.88333333333333	12.21	3.6966666666666668	24.576666666666668	25.076666666666664	43.22666666666667	33.89333333333334	48.126666666666665	45.34666666666667	48.99333333333333	26.47	39.61	27.400000000000002	9.866666666666667	3.0066666666666664	3.94	8.85	11.476666666666667	20.68	13.016666666666666	20.0	15.526666666666666	18.953333333333333	28.33	10.306666666666667	2.73
SlMYB26	10.780000000000001	15.583333333333334	13.5	16.63	14.653333333333334	17.633333333333333	18.296666666666667	18.05	17.993333333333336	18.573333333333334	11.89	13.413333333333334	11.666666666666666	12.406666666666666	15.533333333333331	15.496666666666664	16.0	16.94666666666667	14.226666666666667	14.81	16.87666666666667	11.236666666666666	11.506666666666666	15.200000000000001	13.543333333333331	12.473333333333334	16.650000000000002	15.58	18.453333333333333	15.836666666666666	17.970000000000002	13.676666666666668	15.866666666666665	13.35	15.353333333333333	19.336666666666666	28.22666666666667	27.343333333333334	29.153333333333332	27.179999999999996	30.366666666666664	26.75	28.413333333333338	26.05333333333333	25.94666666666667	16.543333333333333	15.066666666666668	15.673333333333332	15.343333333333334	20.39	17.64	19.366666666666664	17.650000000000002	21.810000000000002	17.493333333333336	20.69666666666667	13.286666666666667	13.053333333333333
SlMYB27	47.63333333333333	21.3	48.34	67.71	48.54	49.13666666666666	99.63333333333333	69.86666666666666	88.95333333333333	92.65666666666665	37.123333333333335	10.646666666666667	21.32	49.169999999999995	46.580000000000005	70.97	47.79333333333333	134.21666666666667	61.54333333333333	153.1	111.63	35.21333333333333	21.263333333333332	58.38333333333333	38.48333333333333	53.64666666666667	48.723333333333336	73.0	47.77333333333333	122.88	71.88666666666667	88.15666666666668	139.11	33.62	13.63	83.04333333333334	116.17666666666666	163.80666666666667	162.78666666666666	165.42333333333332	232.17	189.01	74.63333333333334	109.36	99.57333333333334	40.61333333333334	19.973333333333333	40.846666666666664	51.330000000000005	89.04333333333334	108.68333333333334	95.85666666666667	127.28000000000002	87.57333333333334	119.58	107.32	37.123333333333335	14.030000000000001
SlMYB28	17.80666666666667	10.906666666666666	14.75	29.126666666666665	32.153333333333336	31.399999999999995	48.96666666666667	19.156666666666666	38.23	31.21666666666667	14.479999999999999	8.86	11.486666666666666	28.27	22.656666666666666	39.35333333333333	25.62	68.33333333333333	35.60333333333333	56.06	25.150000000000002	13.773333333333333	7.846666666666667	19.593333333333334	21.283333333333335	25.856666666666666	22.099999999999998	33.82333333333333	29.320000000000004	51.36000000000001	28.209999999999997	30.830000000000002	57.23	19.25	7.376666666666666	41.1	58.63333333333333	88.40666666666668	78.40666666666667	98.47666666666667	122.82333333333332	103.89666666666666	33.72666666666667	50.74666666666667	53.38	16.85	10.67	20.05	34.18333333333333	41.13999999999999	55.95666666666667	56.589999999999996	69.23	24.173333333333332	39.809999999999995	37.68333333333333	11.116666666666667	7.353333333333333
SlMYB29	30.47	0.9233333333333333	1.8533333333333333	0.08	0.023333333333333334	0.02	0.12666666666666668	0.35000000000000003	4.333333333333333	5.273333333333333	13.906666666666666	3.84	2.7133333333333334	6.576666666666667	3.7433333333333336	3.1333333333333333	3.1133333333333333	5.743333333333333	5.696666666666666	18.349999999999998	37.13	35.93333333333333	3.22	3.216666666666667	2.98	4.876666666666667	2.4566666666666666	2.9633333333333334	1.8466666666666665	4.256666666666667	3.8366666666666664	5.586666666666666	11.766666666666666	18.650000000000002	5.276666666666666	0.7233333333333333	0.24	0.02	0.65	0.41	0.0	0.0	0.0	0.2733333333333333	0.7033333333333333	6.02	5.483333333333333	1.82	1.9800000000000002	1.97	2.493333333333333	2.85	3.1366666666666667	3.5566666666666666	5.12	6.96	7.48	12.209999999999999
SlMYB30	29.05333333333333	38.26666666666667	35.10666666666666	44.36333333333334	40.79666666666667	45.73666666666667	43.35999999999999	40.13	43.22333333333333	55.98666666666667	36.833333333333336	30.13	30.566666666666666	32.09666666666667	38.723333333333336	34.63666666666666	41.153333333333336	45.60666666666666	40.96666666666667	33.95333333333333	47.03666666666667	31.05666666666667	26.11	30.173333333333336	31.10666666666667	31.48	34.973333333333336	32.45333333333333	37.46	35.31	44.30666666666667	28.76	36.663333333333334	31.709999999999997	33.166666666666664	34.35	45.86333333333334	48.553333333333335	47.51	44.82333333333333	55.1	52.416666666666664	48.96666666666667	46.300000000000004	52.846666666666664	30.49666666666667	36.31	33.42666666666667	32.77333333333333	35.74333333333333	31.22	38.01333333333333	34.25333333333334	43.919999999999995	31.97666666666667	39.22666666666667	27.906666666666666	30.776666666666667
SlMYB31	23.856666666666666	13.296666666666667	4.926666666666667	4.746666666666666	3.346666666666667	4.206666666666667	2.94	7.373333333333334	4.586666666666667	3.283333333333333	18.46	23.416666666666668	12.376666666666667	6.13	5.456666666666667	4.556666666666667	5.096666666666667	4.266666666666667	9.040000000000001	6.996666666666667	4.206666666666667	8.123333333333333	50.24	7.866666666666667	23.686666666666667	6.203333333333333	5.226666666666667	4.3	4.75	4.656666666666667	8.020000000000001	5.366666666666666	6.386666666666667	7.329999999999999	23.233333333333334	9.556666666666667	6.096666666666667	5.366666666666667	3.563333333333333	3.0833333333333335	3.83	1.5833333333333333	6.626666666666668	5.0566666666666675	8.983333333333333	12.196666666666667	13.936666666666667	10.323333333333332	5.056666666666667	4.1033333333333335	5.01	4.3566666666666665	3.7600000000000002	7.166666666666667	4.793333333333333	5.23	7.146666666666667	69.08333333333333
SlMYB32	2.5433333333333334	4.3133333333333335	1.5533333333333335	0.62	0.35333333333333333	0.4266666666666667	0.20666666666666667	0.63	0.5166666666666667	1.04	2.6566666666666667	2.8366666666666664	1.9966666666666668	3.6566666666666663	3.1366666666666667	3.5500000000000003	3.0866666666666664	1.3466666666666667	3.27	2.69	4.04	4.986666666666667	3.776666666666667	2.533333333333333	3.0366666666666666	4.726666666666667	5.06	4.486666666666667	4.8933333333333335	3.573333333333333	6.196666666666666	3.76	3.8633333333333333	4.79	4.426666666666667	2.813333333333333	2.2566666666666664	0.9699999999999999	1.0766666666666669	0.54	0.21333333333333335	0.25666666666666665	0.8033333333333333	0.8066666666666666	1.0366666666666666	2.9433333333333334	4.973333333333334	5.28	7.293333333333333	7.66	6.706666666666666	6.1000000000000005	5.636666666666667	5.05	5.580000000000001	4.196666666666666	4.0633333333333335	4.6433333333333335
SlMYB33	0.21333333333333335	0.43999999999999995	0.16333333333333333	0.07333333333333333	0.0	0.0	0.07333333333333333	0.20000000000000004	0.05333333333333334	0.03	0.4466666666666666	0.5666666666666667	0.43333333333333335	0.22333333333333336	0.43	0.29	0.32	0.02	0.3566666666666667	0.34	0.3333333333333333	0.33	0.22333333333333336	0.16666666666666666	0.5666666666666667	0.45	0.34	0.5	0.22333333333333336	0.42333333333333334	0.58	0.5366666666666666	0.3566666666666667	0.38666666666666666	0.4166666666666667	0.20333333333333334	0.09000000000000001	0.023333333333333334	0.036666666666666674	0.0	0.0	0.0	0.10666666666666667	0.15666666666666668	0.10333333333333333	0.47666666666666674	0.24	0.3166666666666667	0.5066666666666667	0.47666666666666674	0.31666666666666665	0.5133333333333333	0.3933333333333333	0.41333333333333333	0.44	0.35333333333333333	0.6033333333333334	0.21666666666666667
SlMYB34	162.07666666666668	84.88666666666667	426.36999999999995	340.71666666666664	654.3733333333333	567.2833333333333	989.6933333333333	295.31	664.7600000000001	873.37	248.6966666666667	25.816666666666663	46.60333333333333	285.32	140.84	490.44	198.02666666666667	768.77	134.25	510.19666666666666	871.8966666666666	365.0933333333333	37.73666666666667	201.94999999999996	122.08	302.70666666666665	230.98000000000002	505.2133333333333	209.72000000000003	678.7533333333334	212.60666666666665	434.00666666666666	755.4366666666666	257.34000000000003	27.856666666666666	288.03	386.8566666666666	764.2866666666667	610.73	918.77	1068.4533333333331	1101.29	285.15333333333336	689.3833333333333	865.8766666666667	249.06333333333336	32.653333333333336	100.07	183.85	233.17999999999998	381.04333333333335	227.74	574.51	194.37333333333333	561.1566666666666	771.7066666666666	206.45666666666668	14.19
SlMYB5	2.973333333333333	5.71	2.0100000000000002	0.94	0.4033333333333333	0.49333333333333335	0.52	1.6433333333333333	1.4166666666666667	2.09	4.42	5.44	3.08	6.303333333333334	5.473333333333334	5.946666666666666	5.726666666666667	2.9466666666666668	7.776666666666666	6.3500000000000005	8.633333333333333	10.046666666666667	7.503333333333334	2.3733333333333335	4.153333333333333	6.803333333333334	7.523333333333333	6.8999999999999995	7.87	6.66	11.183333333333332	9.696666666666667	7.0	10.32	7.72	1.8733333333333333	1.67	0.9	1.4133333333333333	1.1066666666666667	0.8766666666666666	0.88	2.1866666666666665	1.8633333333333333	3.1	3.8000000000000003	5.24	4.253333333333333	8.020000000000001	8.5	8.38	8.183333333333332	7.6499999999999995	7.1933333333333325	8.88	6.983333333333333	7.44	7.5633333333333335
SlNAC3	7.6066666666666665	1.8966666666666665	2.7533333333333334	1.0999999999999999	0.4566666666666667	0.5666666666666667	1.4233333333333331	1.4266666666666667	2.3633333333333337	1.0166666666666666	4.576666666666667	4.29	2.85	2.6366666666666667	4.203333333333334	2.9	2.1300000000000003	2.1666666666666665	2.6833333333333336	4.72	3.516666666666667	9.290000000000001	2.89	1.6900000000000002	4.57	3.106666666666667	6.373333333333334	2.3933333333333335	2.89	2.5566666666666666	3.0666666666666664	3.5400000000000005	2.0866666666666664	5.8	7.703333333333333	1.7933333333333332	3.1166666666666667	1.763333333333333	2.5100000000000002	0.9666666666666667	0.7533333333333333	0.9333333333333332	3.4	1.7166666666666668	3.903333333333333	4.579999999999999	4.053333333333334	4.04	2.3366666666666664	2.8633333333333333	3.6366666666666667	2.51	2.39	2.91	2.9233333333333333	3.44	4.456666666666666	15.326666666666668
SlPDC1	48.97	46.49	36.4	35.653333333333336	34.22666666666667	35.080000000000005	34.99333333333333	38.26	38.666666666666664	38.81666666666667	63.73333333333333	76.54333333333334	76.95333333333333	68.37666666666667	57.72	55.27666666666667	53.18333333333334	45.50666666666666	55.093333333333334	53.10999999999999	53.61000000000001	70.71666666666667	74.60666666666667	47.93	87.21333333333332	73.69333333333333	65.00666666666666	55.120000000000005	58.67333333333334	58.276666666666664	62.14333333333334	60.79	59.31333333333333	81.01333333333334	76.57333333333334	55.36333333333334	40.42	38.89666666666667	41.92666666666667	37.85333333333333	41.97	38.88	52.276666666666664	51.18000000000001	55.78666666666667	68.43666666666667	77.77333333333333	86.38333333333333	75.76666666666667	66.50333333333333	64.04333333333334	62.74666666666667	62.43000000000001	60.10333333333333	63.32	65.72000000000001	79.14333333333333	86.43666666666667
SlPDC2	30.02	30.236666666666668	33.59	33.22333333333333	29.0	27.743333333333336	30.133333333333336	32.26	36.330000000000005	33.06	36.51333333333333	32.440000000000005	38.413333333333334	37.78333333333333	40.49	38.47	36.126666666666665	33.52	34.25	36.410000000000004	30.790000000000003	32.85	35.06333333333333	29.849999999999998	40.68333333333333	39.92	45.74333333333333	34.266666666666666	37.71666666666667	37.483333333333334	36.39666666666667	36.11333333333334	33.913333333333334	41.75	30.169999999999998	29.936666666666667	27.373333333333335	25.936666666666667	25.936666666666667	26.28333333333333	24.766666666666666	24.25666666666667	36.093333333333334	30.296666666666667	30.343333333333334	39.37	40.06666666666666	42.18666666666667	40.300000000000004	37.53	36.983333333333334	38.09	34.1	34.78333333333333	37.49333333333333	34.71	41.623333333333335	37.306666666666665
SlPDC3	22.52	21.956666666666667	18.286666666666665	15.913333333333334	18.94333333333333	17.87	21.013333333333332	16.546666666666667	18.183333333333334	22.02	27.256666666666664	32.910000000000004	23.69333333333333	25.873333333333335	16.26	22.986666666666665	18.023333333333333	21.396666666666665	18.463333333333335	21.36	19.993333333333336	29.153333333333336	30.75333333333333	22.83666666666667	26.94333333333333	32.20333333333333	21.023333333333333	22.496666666666666	19.166666666666668	24.099999999999998	22.03333333333333	28.56	28.84	35.00333333333333	27.34	27.37	15.85	17.466666666666665	16.256666666666668	16.01	14.576666666666668	19.669999999999998	20.586666666666666	21.47	27.106666666666666	33.85	34.20666666666666	31.926666666666666	35.050000000000004	22.036666666666665	29.099999999999998	23.333333333333332	30.419999999999998	22.77	33.733333333333334	34.78333333333333	42.35666666666666	34.70666666666667
SlPDC4	62.61000000000001	68.92666666666666	84.36666666666667	63.120000000000005	55.71	50.616666666666674	57.64666666666667	44.839999999999996	57.06333333333333	58.0	52.666666666666664	54.97333333333333	63.35666666666666	85.31333333333333	65.89999999999999	77.18333333333334	59.51	71.68666666666667	53.06666666666666	73.02666666666666	72.83	72.90333333333332	54.32	66.54333333333334	58.376666666666665	71.04	65.35000000000001	63.223333333333336	55.56333333333333	65.08333333333333	55.166666666666664	64.19666666666667	69.00333333333333	75.03	61.73	48.42666666666667	48.47333333333333	41.71	44.973333333333336	42.449999999999996	35.07	41.70666666666667	34.29333333333333	40.373333333333335	45.60666666666666	46.64333333333334	42.36000000000001	48.02666666666667	56.28666666666667	50.97666666666667	52.129999999999995	45.92333333333334	54.876666666666665	45.81	63.87	63.669999999999995	58.906666666666666	43.00666666666667
SlPDC5	25.953333333333333	28.663333333333338	19.496666666666666	13.44	12.263333333333334	12.410000000000002	19.463333333333335	20.669999999999998	28.233333333333334	32.45333333333333	44.1	35.89333333333334	22.02333333333333	24.39	16.933333333333334	20.169999999999998	16.436666666666667	23.093333333333334	23.293333333333333	33.74333333333333	29.53	40.413333333333334	35.00666666666667	21.069999999999997	26.576666666666668	23.813333333333333	19.34	18.293333333333333	18.633333333333336	26.830000000000002	22.526666666666667	35.53333333333333	34.24333333333333	48.026666666666664	29.436666666666667	15.256666666666666	13.44	9.146666666666667	12.533333333333333	13.049999999999999	8.47	14.183333333333332	21.12	26.293333333333333	25.939999999999998	35.21333333333333	35.5	27.756666666666664	23.163333333333338	19.263333333333332	20.80666666666667	20.400000000000002	29.206666666666667	22.256666666666664	35.85333333333333	33.0	46.589999999999996	31.88
SlPDC6	26.433333333333334	36.93333333333333	27.349999999999998	24.063333333333333	23.376666666666665	22.453333333333333	21.003333333333334	22.58	19.823333333333334	20.34	36.47	46.52333333333333	33.57	30.01	27.713333333333335	24.87	25.516666666666666	21.393333333333334	28.22	25.363333333333333	24.46666666666667	31.83666666666667	38.99	26.916666666666668	31.813333333333333	30.063333333333333	28.063333333333333	26.64	26.043333333333333	25.209999999999997	26.763333333333332	26.473333333333333	26.906666666666666	33.60666666666666	33.0	23.956666666666667	19.323333333333334	16.826666666666668	18.44666666666667	16.813333333333333	16.973333333333333	17.813333333333333	22.05333333333333	21.076666666666664	23.8	30.813333333333333	39.71	32.31333333333333	30.526666666666667	25.213333333333335	27.650000000000002	26.22	25.930000000000003	28.826666666666664	27.546666666666667	28.30333333333333	37.45666666666667	33.72666666666667
SlPDC7	45.06333333333333	54.44333333333333	46.00333333333333	48.01333333333333	51.81666666666666	46.57333333333333	50.673333333333325	34.23666666666667	35.75	37.20333333333333	42.36333333333334	64.98	55.093333333333334	52.800000000000004	39.586666666666666	45.946666666666665	38.57666666666666	46.26	41.14333333333334	42.88333333333333	39.18333333333334	41.653333333333336	52.22666666666667	41.68	47.699999999999996	47.73666666666666	39.22333333333333	40.410000000000004	35.596666666666664	39.79333333333333	36.97	37.800000000000004	39.67333333333334	44.43	44.76	33.88333333333333	26.323333333333334	27.956666666666667	29.116666666666664	27.47	24.436666666666667	28.933333333333334	28.45	29.94666666666667	30.873333333333335	32.906666666666666	47.69	40.64333333333334	43.44333333333333	31.276666666666667	36.88	30.69666666666667	34.17333333333333	29.83666666666667	34.910000000000004	35.81666666666667	39.70666666666667	37.92333333333334
SlTCP2	15.216666666666667	7.5200000000000005	4.853333333333333	3.983333333333334	3.0733333333333337	3.7266666666666666	2.52	4.806666666666667	4.843333333333333	5.663333333333334	8.726666666666667	9.196666666666667	7.026666666666666	7.1000000000000005	6.663333333333334	6.6933333333333325	7.5	5.833333333333333	8.020000000000001	6.920000000000001	9.536666666666667	10.910000000000002	8.84	9.213333333333333	8.01	7.323333333333333	7.5	6.406666666666666	8.543333333333335	6.336666666666667	8.22	7.456666666666667	7.28	10.27	7.433333333333334	4.84	5.593333333333334	3.6733333333333333	4.48	3.97	3.723333333333333	3.5366666666666666	7.3933333333333335	5.669999999999999	5.956666666666667	7.28	13.270000000000001	7.566666666666666	7.383333333333333	7.533333333333334	6.47	7.37	7.23	6.823333333333333	7.786666666666666	7.82	7.683333333333333	16.676666666666666
SlTCP3	25.873333333333335	26.563333333333333	27.84	42.04333333333333	34.083333333333336	30.580000000000002	19.976666666666667	26.88	27.223333333333333	27.106666666666666	18.356666666666666	19.75	14.673333333333332	14.44	18.39	18.523333333333333	20.03	18.006666666666664	20.916666666666668	23.62	17.66	19.856666666666666	14.423333333333332	29.753333333333334	13.1	11.406666666666666	20.95	17.346666666666668	19.723333333333333	19.246666666666666	20.526666666666667	18.423333333333332	23.64	16.28333333333333	20.623333333333335	36.64666666666667	63.36333333333332	51.15	72.47666666666667	42.74666666666667	63.44333333333333	29.53	36.9	40.84	35.29666666666667	24.616666666666664	27.603333333333335	14.4	17.463333333333335	28.74	23.366666666666664	28.266666666666666	21.813333333333333	28.096666666666664	30.273333333333337	30.55666666666667	26.070000000000004	9.14
SlTrihelix4	12.176666666666668	10.0	15.11	18.013333333333332	19.703333333333333	20.703333333333333	19.5	14.373333333333333	13.87	10.426666666666668	10.17	10.706666666666669	12.996666666666668	10.79	15.106666666666667	13.14	15.236666666666666	15.193333333333333	13.69	11.04	9.590000000000002	8.883333333333333	8.623333333333333	12.683333333333335	12.296666666666667	11.596666666666666	12.790000000000001	12.653333333333334	15.523333333333333	12.729999999999999	12.030000000000001	10.549999999999999	9.790000000000001	9.993333333333334	11.706666666666669	13.653333333333334	15.459999999999999	18.616666666666667	16.080000000000002	17.636666666666667	21.659999999999997	18.053333333333335	13.426666666666668	13.43	10.32	10.53	11.273333333333333	11.770000000000001	9.826666666666666	13.706666666666665	12.123333333333335	15.190000000000003	11.893333333333333	11.79	9.603333333333333	10.383333333333333	10.463333333333333	9.206666666666667
SlTrihelix6	7.95	7.2700000000000005	10.393333333333333	12.770000000000001	11.479999999999999	11.816666666666668	11.773333333333333	8.296666666666667	8.91	8.35	5.12	6.236666666666667	9.076666666666666	7.22	8.37	8.386666666666667	9.726666666666667	10.063333333333333	7.293333333333333	8.563333333333334	7.0633333333333335	4.3566666666666665	6.433333333333334	11.693333333333333	9.826666666666666	8.57	10.17	8.593333333333332	9.75	8.166666666666666	9.676666666666668	10.31	7.829999999999999	5.936666666666667	11.596666666666666	13.786666666666667	15.186666666666667	14.436666666666667	16.116666666666667	15.363333333333335	17.02	14.856666666666667	11.576666666666668	10.829999999999998	11.466666666666667	6.53	8.6	8.443333333333333	8.200000000000001	11.17	9.183333333333332	10.366666666666665	9.296666666666667	10.126666666666667	8.303333333333333	8.25	6.623333333333332	7.423333333333333
SlWRKY1	73.50666666666666	38.47	30.686666666666667	19.843333333333334	17.22	16.016666666666666	18.613333333333333	28.69666666666667	26.073333333333334	26.713333333333335	52.330000000000005	48.449999999999996	34.35333333333333	34.589999999999996	32.27666666666667	33.666666666666664	29.040000000000003	26.243333333333336	39.96333333333333	46.18	46.54	62.04666666666666	36.89333333333334	33.596666666666664	57.330000000000005	36.266666666666666	36.919999999999995	38.303333333333335	37.10333333333333	41.74666666666667	54.166666666666664	61.150000000000006	48.473333333333336	70.96666666666665	55.04	30.24333333333333	24.13	24.933333333333334	20.583333333333332	23.823333333333334	21.12333333333333	22.22	33.276666666666664	35.02666666666667	42.08	53.663333333333334	53.379999999999995	48.620000000000005	37.443333333333335	41.9	42.07333333333333	40.43	41.99	51.35666666666666	62.68666666666667	60.11666666666667	55.14333333333334	90.73666666666668
SlWRKY4	36.63	28.27	15.83	18.143333333333334	6.543333333333334	8.700000000000001	3.783333333333333	18.986666666666665	8.22	9.413333333333334	23.653333333333332	30.94666666666667	36.89	33.06666666666667	31.356666666666666	29.540000000000003	23.26	16.64	26.30333333333333	36.88666666666666	45.06	27.706666666666667	31.50333333333333	15.063333333333333	52.669999999999995	40.73666666666667	42.93333333333334	33.42666666666667	35.126666666666665	32.07333333333333	50.79	36.27333333333333	37.050000000000004	49.84	44.53666666666667	12.299999999999999	19.94	7.88	15.143333333333333	6.043333333333333	9.24	3.8333333333333335	17.093333333333334	11.159999999999998	16.036666666666665	18.95	28.310000000000002	40.626666666666665	36.14333333333333	37.919999999999995	31.55	32.22	26.673333333333332	40.99	36.65	42.14	33.336666666666666	35.766666666666666
SlWRKY5	120.41333333333334	1.8633333333333333	1.4533333333333331	1.57	0.9833333333333334	1.0833333333333333	0.8833333333333334	1.0799999999999998	0.81	0.5333333333333333	13.493333333333334	17.683333333333334	17.05	8.323333333333332	6.566666666666666	3.6666666666666665	6.0633333333333335	1.5999999999999999	2.27	7.359999999999999	3.4766666666666666	11.076666666666668	32.663333333333334	17.18	35.04666666666667	10.523333333333333	7.173333333333333	2.5066666666666664	6.176666666666667	4.283333333333333	4.57	2.6533333333333333	3.4299999999999997	6.71	3.026666666666667	6.053333333333334	2.61	1.9866666666666664	1.3266666666666667	1.0466666666666666	1.5166666666666666	0.59	1.1733333333333333	0.9133333333333334	3.2733333333333334	9.366666666666667	31.433333333333334	20.483333333333334	6.246666666666666	4.55	7.956666666666666	2.61	1.5966666666666667	7.920000000000001	2.39	5.836666666666667	4.136666666666667	95.89
SlZIP1	61.126666666666665	83.86666666666667	23.326666666666668	29.526666666666667	9.706666666666667	25.953333333333333	15.613333333333335	175.74	55.74666666666667	76.11	163.17333333333332	86.31333333333333	88.08999999999999	55.75666666666667	77.42333333333333	51.32333333333333	70.75333333333333	45.25333333333333	117.00999999999999	93.07666666666667	187.58333333333334	189.4	169.61666666666667	40.68333333333333	126.74666666666667	72.03333333333333	76.08333333333333	44.24	67.20666666666666	55.64333333333334	147.74	131.69333333333333	104.14999999999999	103.59333333333335	94.41000000000001	25.146666666666665	30.366666666666664	14.373333333333335	29.743333333333336	18.349999999999998	20.27	21.939999999999998	128.99333333333334	76.30333333333333	111.14666666666666	78.50333333333333	90.18333333333334	118.75999999999999	81.96333333333334	73.24	57.47666666666667	65.91	60.72666666666667	138.41	104.88	153.39000000000001	84.48	98.73
SlZIP10	75.02	35.919999999999995	32.373333333333335	23.146666666666665	31.483333333333334	22.61	15.979999999999999	24.290000000000003	22.093333333333334	24.64	43.43333333333334	56.71333333333333	42.18	40.82666666666666	39.080000000000005	34.69	39.24666666666667	24.413333333333338	39.06	30.72666666666667	36.82333333333333	46.803333333333335	43.29666666666666	43.80666666666667	48.63333333333333	42.79666666666666	43.86333333333334	38.163333333333334	42.59666666666667	37.00666666666667	48.96	35.36333333333334	37.68666666666667	48.06333333333333	43.343333333333334	47.876666666666665	36.669999999999995	30.753333333333334	23.503333333333334	25.256666666666664	20.423333333333336	19.223333333333333	34.28	29.506666666666664	36.1	46.73333333333333	63.35333333333333	53.32333333333333	51.826666666666675	46.123333333333335	49.60333333333333	44.906666666666666	42.68000000000001	52.846666666666664	42.72666666666667	48.13333333333333	45.00666666666667	96.16000000000001
SlZIP11	36.95666666666667	41.156666666666666	36.98666666666667	23.3	24.153333333333336	16.973333333333333	14.776666666666666	17.293333333333333	20.56	16.12666666666667	30.753333333333334	37.88	29.506666666666664	24.5	25.52	22.02	23.153333333333336	17.21666666666667	24.883333333333336	22.723333333333333	18.003333333333334	30.986666666666668	32.94	39.32	24.340000000000003	22.266666666666666	24.19333333333333	22.00666666666667	22.05	22.27	24.393333333333334	19.623333333333335	18.656666666666666	31.886666666666667	28.616666666666664	30.673333333333332	24.236666666666665	18.606666666666666	17.19666666666667	17.75	12.263333333333334	12.910000000000002	19.400000000000002	19.103333333333335	16.31	25.78333333333333	31.156666666666666	28.473333333333333	25.849999999999998	26.796666666666667	22.95	23.69333333333333	22.80666666666667	24.746666666666666	23.643333333333334	19.936666666666667	30.343333333333334	34.99333333333333
SlZIP12	11.299999999999999	10.873333333333335	11.003333333333332	14.476666666666667	15.06	17.51	14.693333333333333	14.723333333333334	12.993333333333334	14.13	9.68	11.43	14.200000000000001	15.983333333333334	16.766666666666666	16.286666666666665	16.783333333333335	17.27	13.573333333333332	12.316666666666668	11.913333333333334	12.14	10.596666666666666	11.126666666666667	16.21	18.453333333333333	18.063333333333333	17.486666666666668	19.636666666666667	14.64	15.479999999999999	14.386666666666665	15.680000000000001	10.566666666666668	12.663333333333334	14.283333333333333	21.936666666666667	22.816666666666666	27.046666666666667	24.906666666666666	31.363333333333333	28.19333333333333	20.416666666666668	17.753333333333334	18.150000000000002	11.729999999999999	12.693333333333333	17.37	17.406666666666666	19.77	20.56	19.313333333333333	19.46666666666667	16.526666666666667	15.213333333333333	14.926666666666668	11.006666666666666	12.656666666666666
