"","gene","cluster"
"3804","Solyc02g077400.4",11
"3805","Solyc02g077550.4",11
"3806","Solyc02g077610.3",11
"3807","Solyc02g077720.4",11
"3808","Solyc02g078950.4",11
"3809","Solyc02g079030.3",11
"3810","Solyc02g079510.3",11
"3811","Solyc02g080200.4",11
"3812","Solyc02g080220.3",11
"3813","Solyc02g080340.3",11
"3814","Solyc02g080360.1",11
"3815","Solyc02g080450.1",11
"3816","Solyc02g080880.4",11
"3817","Solyc02g081970.4",11
"3818","Solyc02g082050.3",11
"3819","Solyc02g082960.3",11
"3820","Solyc02g083480.3",11
"3821","Solyc02g083540.3",11
"3822","Solyc02g083610.4",11
"3823","Solyc02g083740.2",11
"3824","Solyc02g083920.1",11
"3825","Solyc02g084600.4",11
"3826","Solyc02g084800.4",11
"3827","Solyc02g086300.4",11
"3828","Solyc02g086430.4",11
"3829","Solyc02g086452.1",11
"3830","Solyc02g086454.1",11
"3831","Solyc02g086456.1",11
"3832","Solyc02g086490.3",11
"3833","Solyc02g086650.3",11
"3834","Solyc02g086840.3",11
"3835","Solyc02g087480.4",11
"3836","Solyc02g088180.3",11
"3837","Solyc02g088230.3",11
"3838","Solyc02g088500.1",11
"3839","Solyc02g089130.4",11
"3840","Solyc02g089500.4",11
"3841","Solyc02g090300.3",11
"3842","Solyc02g090510.3",11
"3843","Solyc02g090690.3",11
"3844","Solyc02g090940.3",11
"3845","Solyc02g091710.3",11
"3846","Solyc02g091890.3",11
"3847","Solyc02g092070.3",11
"3848","Solyc02g092810.4",11
"3849","Solyc02g093090.1",11
"3850","Solyc02g093100.3",11
"3851","Solyc02g093270.4",11
"3852","Solyc02g093310.3",11
"3853","Solyc02g094050.4",11
"3854","Solyc02g094330.3",11
"3855","Solyc03g005060.4",11
"3856","Solyc03g005830.4",11
"3857","Solyc03g007920.4",11
"3858","Solyc03g007970.2",11
"3859","Solyc03g019890.3",11
"3860","Solyc03g033290.1",11
"3861","Solyc03g033860.1",11
"3862","Solyc03g034300.1",11
"3863","Solyc03g043770.4",11
"3864","Solyc03g043910.3",11
"3865","Solyc03g063040.4",11
"3866","Solyc03g070440.4",11
"3867","Solyc03g080180.4",11
"3868","Solyc03g083100.3",11
"3869","Solyc03g083560.1",11
"3870","Solyc03g093360.3",11
"3871","Solyc03g093700.3",11
"3872","Solyc03g096030.3",11
"3873","Solyc03g096070.3",11
"3874","Solyc03g097430.1",11
"3875","Solyc03g098450.3",11
"3876","Solyc03g112880.1",11
"3877","Solyc03g113920.4",11
"3878","Solyc03g114500.4",11
"3879","Solyc03g114710.4",11
"3880","Solyc03g114750.3",11
"3881","Solyc03g114900.3",11
"3882","Solyc03g114930.3",11
"3883","Solyc03g115690.1",11
"3884","Solyc03g116260.3",11
"3885","Solyc03g116360.2",11
"3886","Solyc03g117550.1",11
"3887","Solyc03g117870.3",11
"3888","Solyc03g118370.3",11
"3889","Solyc03g119930.1",11
"3890","Solyc03g119980.3",11
"3891","Solyc03g119990.4",11
"3892","Solyc03g120890.3",11
"3893","Solyc03g120980.3",11
"3894","Solyc03g122250.3",11
"3895","Solyc03g122360.3",11
"3896","Solyc03g123590.4",11
"3897","Solyc04g005130.3",11
"3898","Solyc04g005180.4",11
"3899","Solyc04g008130.3",11
"3900","Solyc04g008200.4",11
"3901","Solyc04g008720.4",11
"3902","Solyc04g011900.4",11
"3903","Solyc04g012185.1",11
"3904","Solyc04g014450.1",11
"3905","Solyc04g014550.3",11
"3906","Solyc04g015740.3",11
"3907","Solyc04g050730.3",11
"3908","Solyc04g051860.3",11
"3909","Solyc04g054500.3",11
"3910","Solyc04g054710.3",11
"3911","Solyc04g054730.3",11
"3912","Solyc04g055170.3",11
"3913","Solyc04g064630.3",11
"3914","Solyc04g071260.3",11
"3915","Solyc04g071900.4",11
"3916","Solyc04g072860.3",11
"3917","Solyc04g074700.4",11
"3918","Solyc04g074740.4",11
"3919","Solyc04g074820.3",11
"3920","Solyc04g074830.1",11
"3921","Solyc04g076040.3",11
"3922","Solyc04g076630.3",11
"3923","Solyc04g076640.3",11
"3924","Solyc04g076960.4",11
"3925","Solyc04g077440.4",11
"3926","Solyc04g077480.3",11
"3927","Solyc04g077490.3",11
"3928","Solyc04g078000.3",11
"3929","Solyc04g078560.1",11
"3930","Solyc04g078990.4",11
"3931","Solyc04g079170.4",11
"3932","Solyc04g079430.4",11
"3933","Solyc04g079860.1",11
"3934","Solyc04g079930.3",11
"3935","Solyc04g080270.4",11
"3936","Solyc04g080550.4",11
"3937","Solyc04g080560.2",11
"3938","Solyc04g080650.4",11
"3939","Solyc04g081260.3",11
"3940","Solyc04g081290.3",11
"3941","Solyc04g081300.4",11
"3942","Solyc04g081400.3",11
"3943","Solyc04g081550.3",11
"3944","Solyc04g082110.4",11
"3945","Solyc04g082220.3",11
"3946","Solyc04g082650.3",11
"3947","Solyc04g082750.3",11
"3948","Solyc05g005150.1",11
"3949","Solyc05g005560.4",11
"3950","Solyc05g005680.3",11
"3951","Solyc05g005760.4",11
"3952","Solyc05g005890.2",11
"3953","Solyc05g005920.4",11
"3954","Solyc05g005940.3",11
"3955","Solyc05g005950.3",11
"3956","Solyc05g006500.4",11
"3957","Solyc05g006980.3",11
"3958","Solyc05g007640.3",11
"3959","Solyc05g007680.1",11
"3960","Solyc05g008070.4",11
"3961","Solyc05g008670.3",11
"3962","Solyc05g008950.4",11
"3963","Solyc05g008980.2",11
"3964","Solyc05g010060.4",11
"3965","Solyc05g010080.3",11
"3966","Solyc05g010260.4",11
"3967","Solyc05g010516.1",11
"3968","Solyc05g010800.3",11
"3969","Solyc05g012450.4",11
"3970","Solyc05g012780.4",11
"3971","Solyc05g013460.4",11
"3972","Solyc05g013860.4",11
"3973","Solyc05g047530.3",11
"3974","Solyc05g049990.4",11
"3975","Solyc05g050990.1",11
"3976","Solyc05g051240.1",11
"3977","Solyc05g052340.4",11
"3978","Solyc05g052400.3",11
"3979","Solyc05g052450.3",11
"3980","Solyc05g052860.3",11
"3981","Solyc05g053120.1",11
"3982","Solyc05g053370.3",11
"3983","Solyc05g053610.2",11
"3984","Solyc05g053620.3",11
"3985","Solyc05g054590.4",11
"3986","Solyc05g054930.3",11
"3987","Solyc05g055425.1",11
"3988","Solyc05g055700.3",11
"3989","Solyc05g056170.3",11
"3990","Solyc05g056450.3",11
"3991","Solyc06g007170.4",11
"3992","Solyc06g007240.4",11
"3993","Solyc06g007790.1",11
"3994","Solyc06g008500.3",11
"3995","Solyc06g008820.3",11
"3996","Solyc06g009670.3",11
"3997","Solyc06g009760.1",11
"3998","Solyc06g016790.3",11
"3999","Solyc06g036330.1",11
"4000","Solyc06g048620.3",11
"4001","Solyc06g050370.1",11
"4002","Solyc06g050920.4",11
"4003","Solyc06g051350.4",11
"4004","Solyc06g051720.3",11
"4005","Solyc06g053620.4",11
"4006","Solyc06g053980.3",11
"4007","Solyc06g054320.1",11
"4008","Solyc06g060560.3",11
"4009","Solyc06g060680.2",11
"4010","Solyc06g060740.3",11
"4011","Solyc06g061010.4",11
"4012","Solyc06g061023.1",11
"4013","Solyc06g065190.1",11
"4014","Solyc06g065670.4",11
"4015","Solyc06g066650.4",11
"4016","Solyc06g066750.3",11
"4017","Solyc06g068440.4",11
"4018","Solyc06g068550.4",11
"4019","Solyc06g068650.4",11
"4020","Solyc06g068770.3",11
"4021","Solyc06g068910.3",11
"4022","Solyc06g071690.3",11
"4023","Solyc06g071840.3",11
"4024","Solyc06g072550.3",11
"4025","Solyc06g073980.4",11
"4026","Solyc06g074180.3",11
"4027","Solyc06g074240.3",11
"4028","Solyc06g075220.1",11
"4029","Solyc06g075510.4",11
"4030","Solyc06g075970.4",11
"4031","Solyc06g076330.3",11
"4032","Solyc06g076590.3",11
"4033","Solyc06g076630.3",11
"4034","Solyc06g082000.4",11
"4035","Solyc06g082610.4",11
"4036","Solyc06g082860.4",11
"4037","Solyc06g083040.3",11
"4038","Solyc06g083250.4",11
"4039","Solyc06g083440.3",11
"4040","Solyc06g083660.4",11
"4041","Solyc06g083690.3",11
"4042","Solyc06g083810.3",11
"4043","Solyc06g083900.3",11
"4044","Solyc06g150127.1",11
"4045","Solyc06g150137.1",11
"4046","Solyc07g005470.4",11
"4047","Solyc07g005840.2",11
"4048","Solyc07g007950.1",11
"4049","Solyc07g014640.3",11
"4050","Solyc07g017600.3",11
"4051","Solyc07g020790.4",11
"4052","Solyc07g021700.3",11
"4053","Solyc07g032080.3",11
"4054","Solyc07g040750.2",11
"4055","Solyc07g041070.3",11
"4056","Solyc07g042160.3",11
"4057","Solyc07g042460.2",11
"4058","Solyc07g042520.4",11
"4059","Solyc07g043120.1",11
"4060","Solyc07g044960.1",11
"4061","Solyc07g045460.3",11
"4062","Solyc07g048050.3",11
"4063","Solyc07g048090.2",11
"4064","Solyc07g048110.4",11
"4065","Solyc07g052510.4",11
"4066","Solyc07g053120.4",11
"4067","Solyc07g053450.4",11
"4068","Solyc07g053590.4",11
"4069","Solyc07g053760.4",11
"4070","Solyc07g053840.1",11
"4071","Solyc07g053920.3",11
"4072","Solyc07g054390.1",11
"4073","Solyc07g054740.3",11
"4074","Solyc07g055180.3",11
"4075","Solyc07g055270.1",11
"4076","Solyc07g055690.1",11
"4077","Solyc07g056460.3",11
"4078","Solyc07g062170.3",11
"4079","Solyc07g062210.4",11
"4080","Solyc07g063620.3",11
"4081","Solyc07g064030.4",11
"4082","Solyc07g064050.3",11
"4083","Solyc07g064610.3",11
"4084","Solyc07g064990.3",11
"4085","Solyc07g065745.1",11
"4086","Solyc08g006110.4",11
"4087","Solyc08g007200.4",11
"4088","Solyc08g007390.2",11
"4089","Solyc08g007460.3",11
"4090","Solyc08g007580.4",11
"4091","Solyc08g008660.4",11
"4092","Solyc08g013840.3",11
"4093","Solyc08g014280.3",11
"4094","Solyc08g014370.1",11
"4095","Solyc08g014580.4",11
"4096","Solyc08g015670.4",11
"4097","Solyc08g016210.3",11
"4098","Solyc08g016620.3",11
"4099","Solyc08g021820.3",11
"4100","Solyc08g041700.1",11
"4101","Solyc08g042100.3",11
"4102","Solyc08g065850.1",11
"4103","Solyc08g066550.3",11
"4104","Solyc08g066650.3",11
"4105","Solyc08g066770.3",11
"4106","Solyc08g067300.1",11
"4107","Solyc08g068110.1",11
"4108","Solyc08g068460.1",11
"4109","Solyc08g074620.3",11
"4110","Solyc08g075210.2",11
"4111","Solyc08g075290.2",11
"4112","Solyc08g076530.3",11
"4113","Solyc08g077230.3",11
"4114","Solyc08g079000.4",11
"4115","Solyc08g079270.3",11
"4116","Solyc08g079460.3",11
"4117","Solyc08g079550.1",11
"4118","Solyc08g079600.3",11
"4119","Solyc08g080120.3",11
"4120","Solyc08g080470.3",11
"4121","Solyc08g080500.3",11
"4122","Solyc08g080780.4",11
"4123","Solyc08g080870.3",11
"4124","Solyc08g081160.3",11
"4125","Solyc08g081380.3",11
"4126","Solyc08g081690.3",11
"4127","Solyc08g081790.3",11
"4128","Solyc08g082310.3",11
"4129","Solyc08g082460.4",11
"4130","Solyc09g005260.4",11
"4131","Solyc09g005630.3",11
"4132","Solyc09g007030.3",11
"4133","Solyc09g007420.4",11
"4134","Solyc09g007650.3",11
"4135","Solyc09g007660.1",11
"4136","Solyc09g007860.4",11
"4137","Solyc09g008240.3",11
"4138","Solyc09g008270.3",11
"4139","Solyc09g008530.3",11
"4140","Solyc09g008550.4",11
"4141","Solyc09g008860.4",11
"4142","Solyc09g009550.4",11
"4143","Solyc09g009700.4",11
"4144","Solyc09g009970.3",11
"4145","Solyc09g010360.3",11
"4146","Solyc09g010570.1",11
"4147","Solyc09g010990.3",11
"4148","Solyc09g010995.1",11
"4149","Solyc09g011040.1",11
"4150","Solyc09g011190.1",11
"4151","Solyc09g011670.4",11
"4152","Solyc09g011870.3",11
"4153","Solyc09g011960.2",11
"4154","Solyc09g011970.3",11
"4155","Solyc09g014240.4",11
"4156","Solyc09g014480.3",11
"4157","Solyc09g014525.1",11
"4158","Solyc09g014740.3",11
"4159","Solyc09g015350.4",11
"4160","Solyc09g018280.1",11
"4161","Solyc09g030450.3",11
"4162","Solyc09g048980.4",11
"4163","Solyc09g056170.3",11
"4164","Solyc09g058980.3",11
"4165","Solyc09g059550.1",11
"4166","Solyc09g061890.3",11
"4167","Solyc09g064530.3",11
"4168","Solyc09g065240.3",11
"4169","Solyc09g065565.1",11
"4170","Solyc09g065570.4",11
"4171","Solyc09g072820.4",11
"4172","Solyc09g074890.1",11
"4173","Solyc09g075360.4",11
"4174","Solyc09g075480.3",11
"4175","Solyc09g075690.1",11
"4176","Solyc09g075720.4",11
"4177","Solyc09g075750.1",11
"4178","Solyc09g075790.3",11
"4179","Solyc09g075900.3",11
"4180","Solyc09g075970.3",11
"4181","Solyc09g082510.3",11
"4182","Solyc09g082550.3",11
"4183","Solyc09g089990.3",11
"4184","Solyc09g090300.3",11
"4185","Solyc09g090550.3",11
"4186","Solyc09g091140.4",11
"4187","Solyc09g091200.3",11
"4188","Solyc09g091400.4",11
"4189","Solyc09g091920.3",11
"4190","Solyc09g092230.2",11
"4191","Solyc09g092390.2",11
"4192","Solyc09g097970.3",11
"4193","Solyc09g098050.2",11
"4194","Solyc09g098060.3",11
"4195","Solyc09g098190.3",11
"4196","Solyc09g098490.4",11
"4197","Solyc09g150105.1",11
"4198","Solyc10g005000.4",11
"4199","Solyc10g005010.4",11
"4200","Solyc10g005750.3",11
"4201","Solyc10g005820.3",11
"4202","Solyc10g006500.4",11
"4203","Solyc10g006800.4",11
"4204","Solyc10g006870.1",11
"4205","Solyc10g007420.4",11
"4206","Solyc10g008030.4",11
"4207","Solyc10g008490.3",11
"4208","Solyc10g009480.4",11
"4209","Solyc10g009570.3",11
"4210","Solyc10g011760.3",11
"4211","Solyc10g047060.2",11
"4212","Solyc10g049580.2",11
"4213","Solyc10g050160.2",11
"4214","Solyc10g051030.2",11
"4215","Solyc10g054080.3",11
"4216","Solyc10g055410.2",11
"4217","Solyc10g076570.2",11
"4218","Solyc10g076710.3",11
"4219","Solyc10g076830.2",11
"4220","Solyc10g078530.2",11
"4221","Solyc10g080380.1",11
"4222","Solyc10g081010.3",11
"4223","Solyc10g081720.2",11
"4224","Solyc10g083410.1",11
"4225","Solyc10g083530.2",11
"4226","Solyc10g083670.3",11
"4227","Solyc10g083890.2",11
"4228","Solyc10g084150.2",11
"4229","Solyc10g084250.1",11
"4230","Solyc10g084290.2",11
"4231","Solyc10g084420.2",11
"4232","Solyc10g084540.3",11
"4233","Solyc10g085090.3",11
"4234","Solyc10g085670.2",11
"4235","Solyc10g085680.2",11
"4236","Solyc10g086030.2",11
"4237","Solyc10g086520.2",11
"4238","Solyc10g086660.2",11
"4239","Solyc11g005150.3",11
"4240","Solyc11g005630.1",11
"4241","Solyc11g005760.3",11
"4242","Solyc11g005790.3",11
"4243","Solyc11g007150.2",11
"4244","Solyc11g008040.3",11
"4245","Solyc11g008140.3",11
"4246","Solyc11g008810.2",11
"4247","Solyc11g008880.2",11
"4248","Solyc11g010390.1",11
"4249","Solyc11g010460.3",11
"4250","Solyc11g010500.1",11
"4251","Solyc11g010730.3",11
"4252","Solyc11g011020.2",11
"4253","Solyc11g011330.2",11
"4254","Solyc11g012170.1",11
"4255","Solyc11g012660.2",11
"4256","Solyc11g013270.2",11
"4257","Solyc11g013810.3",11
"4258","Solyc11g018500.3",11
"4259","Solyc11g018690.2",11
"4260","Solyc11g020230.1",11
"4261","Solyc11g021060.2",11
"4262","Solyc11g031950.1",11
"4263","Solyc11g032090.3",11
"4264","Solyc11g045230.2",11
"4265","Solyc11g061960.2",11
"4266","Solyc11g064840.1",11
"4267","Solyc11g065530.1",11
"4268","Solyc11g065740.2",11
"4269","Solyc11g065840.3",11
"4270","Solyc11g066080.2",11
"4271","Solyc11g066720.3",11
"4272","Solyc11g066890.1",11
"4273","Solyc11g066950.2",11
"4274","Solyc11g069250.2",11
"4275","Solyc11g069390.1",11
"4276","Solyc11g069540.3",11
"4277","Solyc11g069590.2",11
"4278","Solyc11g069620.3",11
"4279","Solyc11g069625.1",11
"4280","Solyc11g069840.3",11
"4281","Solyc11g069970.1",11
"4282","Solyc11g072000.2",11
"4283","Solyc11g072580.2",11
"4284","Solyc12g005260.1",11
"4285","Solyc12g005400.3",11
"4286","Solyc12g006270.2",11
"4287","Solyc12g006570.2",11
"4288","Solyc12g008380.1",11
"4289","Solyc12g008490.2",11
"4290","Solyc12g008640.3",11
"4291","Solyc12g009310.2",11
"4292","Solyc12g009930.3",11
"4293","Solyc12g010390.2",11
"4294","Solyc12g011023.1",11
"4295","Solyc12g013650.2",11
"4296","Solyc12g013680.3",11
"4297","Solyc12g014130.2",11
"4298","Solyc12g014200.3",11
"4299","Solyc12g014360.2",11
"4300","Solyc12g015690.3",11
"4301","Solyc12g015800.2",11
"4302","Solyc12g019320.2",11
"4303","Solyc12g040790.2",11
"4304","Solyc12g042180.1",11
"4305","Solyc12g044280.2",11
"4306","Solyc12g044630.2",11
"4307","Solyc12g044950.3",11
"4308","Solyc12g049500.3",11
"4309","Solyc12g049510.3",11
"4310","Solyc12g055770.1",11
"4311","Solyc12g056730.1",11
"4312","Solyc12g057090.1",11
"4313","Solyc12g088320.2",11
"4314","Solyc12g088800.3",11
"4315","Solyc12g089290.3",11
"4316","Solyc12g094400.2",11
"4317","Solyc12g096320.2",11
"4318","Solyc12g098500.2",11
"4319","Solyc12g098510.1",11
"4320","Solyc12g098960.2",11
"4321","Solyc12g099500.2",11
"4322","novel.1037",12
"4323","novel.1248",12
"4324","novel.1276",12
"4325","novel.1304",12
"4326","novel.1452",12
"4327","novel.1819",12
"4328","novel.1843",12
"4329","novel.1882",12
"4330","novel.2153",12
"4331","novel.2202",12
"4332","novel.2331",12
"4333","novel.2473",12
"4334","novel.2516",12
"4335","novel.2611",12
"4336","novel.2629",12
"4337","novel.3036",12
"4338","novel.3051",12
"4339","novel.3487",12
"4340","novel.3489",12
"4341","novel.3597",12
"4342","novel.3931",12
"4343","novel.3940",12
"4344","novel.4448",12
"4345","novel.4552",12
"4346","novel.4590",12
"4347","novel.4607",12
"4348","novel.4623",12
"4349","novel.5176",12
"4350","novel.5216",12
"4351","novel.5458",12
"4352","novel.549",12
"4353","novel.5546",12
"4354","novel.5567",12
"4355","novel.5585",12
"4356","novel.5593",12
"4357","novel.5733",12
"4358","novel.6162",12
"4359","novel.6170",12
"4360","novel.6233",12
"4361","novel.747",12
"4362","novel.859",12
"4363","novel.864",12
"4364","novel.892",12
"4365","novel.934",12
"4366","Solyc01g005730.3",12
"4367","Solyc01g006500.4",12
"4368","Solyc01g006510.3",12
"4369","Solyc01g006660.3",12
"4370","Solyc01g007890.3",12
"4371","Solyc01g007930.4",12
"4372","Solyc01g008070.3",12
"4373","Solyc01g008920.4",12
"4374","Solyc01g009430.3",12
"4375","Solyc01g010640.3",12
"4376","Solyc01g011105.1",12
"4377","Solyc01g014105.1",12
"4378","Solyc01g058100.2",12
"4379","Solyc01g059860.3",12
"4380","Solyc01g060260.4",12
"4381","Solyc01g066520.3",12
"4382","Solyc01g067860.3",12
"4383","Solyc01g068470.4",12
"4384","Solyc01g068520.1",12
"4385","Solyc01g073910.4",12
"4386","Solyc01g079550.2",12
"4387","Solyc01g079960.2",12
"4388","Solyc01g079980.3",12
"4389","Solyc01g080020.2",12
"4390","Solyc01g080150.3",12
"4391","Solyc01g080480.4",12
"4392","Solyc01g080800.3",12
"4393","Solyc01g081480.3",12
"4394","Solyc01g086640.2",12
"4395","Solyc01g087060.4",12
"4396","Solyc01g087390.2",12
"4397","Solyc01g087730.4",12
"4398","Solyc01g087780.2",12
"4399","Solyc01g087800.2",12
"4400","Solyc01g087810.2",12
"4401","Solyc01g090460.3",12
"4402","Solyc01g090480.4",12
"4403","Solyc01g090740.3",12
"4404","Solyc01g090910.3",12
"4405","Solyc01g091170.3",12
"4406","Solyc01g094340.3",12
"4407","Solyc01g094990.2",12
"4408","Solyc01g095560.3",12
"4409","Solyc01g096810.3",12
"4410","Solyc01g096860.3",12
"4411","Solyc01g097330.3",12
"4412","Solyc01g097630.3",12
"4413","Solyc01g097850.1",12
"4414","Solyc01g100160.3",12
"4415","Solyc01g100540.4",12
"4416","Solyc01g100660.4",12
"4417","Solyc01g102270.2",12
"4418","Solyc01g102710.2",12
"4419","Solyc01g102895.1",12
"4420","Solyc01g102910.4",12
"4421","Solyc01g102950.3",12
"4422","Solyc01g103050.3",12
"4423","Solyc01g103200.4",12
"4424","Solyc01g105070.3",12
"4425","Solyc01g105387.1",12
"4426","Solyc01g105410.4",12
"4427","Solyc01g106470.3",12
"4428","Solyc01g107430.2",12
"4429","Solyc01g107460.2",12
"4430","Solyc01g107810.2",12
"4431","Solyc01g108320.3",12
"4432","Solyc01g109170.3",12
"4433","Solyc01g109390.3",12
"4434","Solyc01g109600.4",12
"4435","Solyc01g110000.3",12
"4436","Solyc01g110920.4",12
"4437","Solyc01g111730.3",12
"4438","Solyc01g111910.3",12
"4439","Solyc01g150176.1",12
"4440","Solyc02g005140.3",12
"4441","Solyc02g005602.1",12
"4442","Solyc02g014220.3",12
"4443","Solyc02g014730.3",12
"4444","Solyc02g014830.4",12
"4445","Solyc02g032650.3",12
"4446","Solyc02g061990.3",12
"4447","Solyc02g062130.4",12
"4448","Solyc02g062950.3",12
"4449","Solyc02g063355.1",12
"4450","Solyc02g064800.3",12
"4451","Solyc02g068730.3",12
"4452","Solyc02g069170.3",12
"4453","Solyc02g069730.3",12
"4454","Solyc02g071510.3",12
"4455","Solyc02g071640.3",12
"4456","Solyc02g072160.4",12
"4457","Solyc02g076800.1",12
"4458","Solyc02g077430.4",12
"4459","Solyc02g077750.4",12
"4460","Solyc02g077770.3",12
"4461","Solyc02g078250.4",12
"4462","Solyc02g078370.1",12
"4463","Solyc02g078500.2",12
"4464","Solyc02g078510.4",12
"4465","Solyc02g078690.2",12
"4466","Solyc02g078760.1",12
"4467","Solyc02g078890.1",12
"4468","Solyc02g079240.1",12
"4469","Solyc02g079250.4",12
"4470","Solyc02g079960.3",12
"4471","Solyc02g080600.1",12
"4472","Solyc02g081480.4",12
"4473","Solyc02g082270.3",12
"4474","Solyc02g083280.4",12
"4475","Solyc02g083320.3",12
"4476","Solyc02g083880.3",12
"4477","Solyc02g084340.3",12
"4478","Solyc02g084420.3",12
"4479","Solyc02g084430.3",12
"4480","Solyc02g084740.4",12
"4481","Solyc02g084960.1",12
"4482","Solyc02g085210.1",12
"4483","Solyc02g085580.4",12
"4484","Solyc02g085630.3",12
"4485","Solyc02g086130.4",12
"4486","Solyc02g086700.4",12
"4487","Solyc02g087920.3",12
"4488","Solyc02g088910.3",12
"4489","Solyc02g089540.3",12
"4490","Solyc02g090020.4",12
"4491","Solyc02g090430.3",12
"4492","Solyc02g090460.2",12
"4493","Solyc02g090630.4",12
"4494","Solyc02g091370.2",12
"4495","Solyc02g092240.3",12
"4496","Solyc02g092540.2",12
"4497","Solyc02g092670.1",12
"4498","Solyc02g092700.3",12
"4499","Solyc02g094180.3",12
"4500","Solyc02g150139.1",12
"4501","Solyc03g005450.3",12
"4502","Solyc03g005750.3",12
"4503","Solyc03g006130.3",12
"4504","Solyc03g006490.3",12
"4505","Solyc03g006550.4",12
"4506","Solyc03g006650.2",12
"4507","Solyc03g007360.3",12
"4508","Solyc03g013160.4",12
"4509","Solyc03g019660.4",12
"4510","Solyc03g019920.1",12
"4511","Solyc03g026200.4",12
"4512","Solyc03g026210.4",12
"4513","Solyc03g032210.3",12
"4514","Solyc03g034020.4",12
"4515","Solyc03g034055.1",12
"4516","Solyc03g034230.3",12
"4517","Solyc03g043940.4",12
"4518","Solyc03g043950.4",12
"4519","Solyc03g044220.1",12
"4520","Solyc03g044480.3",12
"4521","Solyc03g059260.4",12
"4522","Solyc03g062920.1",12
"4523","Solyc03g078110.1",12
"4524","Solyc03g080150.3",12
"4525","Solyc03g083350.3",12
"4526","Solyc03g083770.1",12
"4527","Solyc03g094050.4",12
"4528","Solyc03g095370.3",12
"4529","Solyc03g095770.3",12
"4530","Solyc03g096050.3",12
"4531","Solyc03g096220.3",12
"4532","Solyc03g097240.3",12
"4533","Solyc03g097610.3",12
"4534","Solyc03g098020.4",12
"4535","Solyc03g098070.3",12
"4536","Solyc03g098490.1",12
"4537","Solyc03g098780.2",12
"4538","Solyc03g111130.1",12
"4539","Solyc03g111140.3",12
"4540","Solyc03g111510.3",12
"4541","Solyc03g111815.1",12
"4542","Solyc03g111970.4",12
"4543","Solyc03g112300.3",12
"4544","Solyc03g112310.1",12
"4545","Solyc03g112830.4",12
"4546","Solyc03g113490.3",12
"4547","Solyc03g113520.3",12
"4548","Solyc03g113970.4",12
"4549","Solyc03g114090.1",12
"4550","Solyc03g114350.1",12
"4551","Solyc03g115960.3",12
"4552","Solyc03g117590.3",12
"4553","Solyc03g118290.3",12
"4554","Solyc03g118300.1",12
"4555","Solyc03g119390.4",12
"4556","Solyc03g119630.4",12
"4557","Solyc03g119690.3",12
"4558","Solyc03g120500.4",12
"4559","Solyc03g120910.4",12
"4560","Solyc03g121090.4",12
"4561","Solyc03g121420.4",12
"4562","Solyc03g121510.4",12
"4563","Solyc03g121530.3",12
"4564","Solyc03g121540.3",12
"4565","Solyc03g121600.4",12
"4566","Solyc03g123460.4",12
"4567","Solyc03g123510.3",12
"4568","Solyc04g007030.4",12
"4569","Solyc04g007050.4",12
"4570","Solyc04g007590.3",12
"4571","Solyc04g007650.4",12
"4572","Solyc04g007800.4",12
"4573","Solyc04g007810.1",12
"4574","Solyc04g008290.4",12
"4575","Solyc04g008480.2",12
"4576","Solyc04g008980.3",12
"4577","Solyc04g009050.4",12
"4578","Solyc04g009180.3",12
"4579","Solyc04g009453.1",12
"4580","Solyc04g009790.4",12
"4581","Solyc04g010250.3",12
"4582","Solyc04g011600.4",12
"4583","Solyc04g011940.3",12
"4584","Solyc04g014280.1",12
"4585","Solyc04g014830.3",12
"4586","Solyc04g016040.1",12
"4587","Solyc04g024430.3",12
"4588","Solyc04g024840.3",12
"4589","Solyc04g024960.1",12
"4590","Solyc04g028470.2",12
"4591","Solyc04g040190.1",12
"4592","Solyc04g051870.3",12
"4593","Solyc04g054258.1",12
"4594","Solyc04g054340.1",12
"4595","Solyc04g054450.1",12
"4596","Solyc04g054800.3",12
"4597","Solyc04g063370.3",12
"4598","Solyc04g071120.3",12
"4599","Solyc04g071400.4",12
"4600","Solyc04g071470.3",12
"4601","Solyc04g072320.3",12
"4602","Solyc04g074040.3",12
"4603","Solyc04g074310.4",12
"4604","Solyc04g074350.3",12
"4605","Solyc04g074890.2",12
"4606","Solyc04g074980.3",12
"4607","Solyc04g076680.2",12
"4608","Solyc04g076880.3",12
"4609","Solyc04g077250.4",12
"4610","Solyc04g077260.3",12
"4611","Solyc04g077780.3",12
"4612","Solyc04g079080.2",12
"4613","Solyc04g079120.3",12
"4614","Solyc04g079820.3",12
"4615","Solyc04g079910.4",12
"4616","Solyc04g079940.3",12
"4617","Solyc04g080300.4",12
"4618","Solyc04g080310.1",12
"4619","Solyc04g080530.3",12
"4620","Solyc04g081020.3",12
"4621","Solyc04g081530.1",12
"4622","Solyc04g081890.1",12
"4623","Solyc04g082290.4",12
"4624","Solyc04g082420.3",12
"4625","Solyc05g005000.4",12
"4626","Solyc05g005570.3",12
"4627","Solyc05g007420.2",12
"4628","Solyc05g007470.4",12
"4629","Solyc05g007770.3",12
"4630","Solyc05g007880.4",12
"4631","Solyc05g008145.1",12
"4632","Solyc05g008400.4",12
"4633","Solyc05g008440.3",12
"4634","Solyc05g008580.3",12
"4635","Solyc05g008960.3",12
"4636","Solyc05g009280.4",12
"4637","Solyc05g009300.1",12
"4638","Solyc05g010180.4",12
"4639","Solyc05g010330.4",12
